45.738509,9.741871,303.7
45.738528,9.741956,303.8
45.73855,9.742038,303.8
45.738577,9.742119,303.9
45.738601,9.742202,303.9
45.738627,9.742285,304.0
45.738652,9.742369,304.1
45.738675,9.742456,304.1
45.738693,9.74254,304.2
45.73871,9.742623,304.3
45.738728,9.742704,304.4
45.73875,9.742784,304.4
45.738772,9.742864,304.5
45.73879,9.742947,304.6
45.738808,9.743028,304.7
45.738826,9.743108,304.7
45.738846,9.743188,304.8
45.738867,9.743266,304.9
45.738889,9.743342,304.9
45.738911,9.743422,305.0
45.738929,9.743506,305.1
45.738946,9.74359,305.2
45.738966,9.743675,305.3
45.738987,9.74376,305.4
45.739008,9.743844,305.4
45.739027,9.743925,305.5
45.739049,9.744008,305.6
45.73907,9.744087,305.6
45.739086,9.744168,305.7
45.739104,9.744246,305.8
45.739129,9.74432,305.8
45.739155,9.744398,305.9
45.73918,9.744476,306.0
45.739203,9.744556,306.0
45.739224,9.744633,306.1
45.739246,9.744708,306.1
45.73926,9.744788,306.2
45.739273,9.744869,306.3
45.739283,9.744951,306.3
45.739295,9.745033,306.4
45.739313,9.745109,306.5
45.739333,9.745185,306.6
45.739357,9.745263,306.6
45.739377,9.74534,306.7
45.739398,9.745418,306.8
45.739419,9.745496,306.9
45.739442,9.745572,306.9
45.739466,9.745648,307.0
45.73949,9.745727,307.1
45.739515,9.745805,307.1
45.739539,9.745886,307.2
45.73956,9.745969,307.2
45.739579,9.746054,307.3
45.739597,9.746138,307.4
45.739616,9.746219,307.5
45.739636,9.746301,307.5
45.739657,9.746385,307.6
45.739674,9.746466,307.7
45.739691,9.746547,307.8
45.739712,9.74663,307.8
45.739734,9.746711,307.9
45.739762,9.746792,307.9
45.739788,9.746873,308.0
45.739811,9.746958,308.1
45.739832,9.747042,308.1
45.739852,9.747127,308.2
45.739875,9.747211,308.3
45.739897,9.747295,308.4
45.739916,9.747374,308.5
45.739934,9.747452,308.5
45.739951,9.747526,308.6
45.739965,9.747598,308.6
45.739978,9.747669,308.5
45.739986,9.747737,308.5
45.739989,9.747806,308.5
45.739983,9.74788,308.5
45.739971,9.747957,308.4
45.739962,9.74804,308.4
45.739966,9.748123,308.5
45.739991,9.748195,308.7
45.740031,9.748249,308.8
45.740078,9.748287,308.9
45.740125,9.748318,309.0
45.740173,9.748356,309.0
45.740212,9.74841,309.0
45.740238,9.748478,309.0
45.740256,9.748551,309.0
45.740274,9.748623,309.1
45.740293,9.7487,309.2
45.740314,9.748772,309.2
45.740334,9.74884,309.3
45.740355,9.748905,309.4
45.740375,9.748972,309.4
45.740392,9.749039,309.5
45.740409,9.749107,309.5
45.740427,9.749172,309.6
45.740442,9.749239,309.7
45.740457,9.749312,309.7
45.740474,9.74939,309.8
45.740491,9.749465,309.8
45.740509,9.74954,309.9
45.740519,9.749616,310.0
45.740524,9.74969,310.0
45.740529,9.749764,310.1
45.74054,9.749835,310.1
45.740554,9.749904,310.2
45.740569,9.749969,310.2
45.740589,9.750036,310.2
45.740613,9.750105,310.3
45.740636,9.750174,310.3
45.74066,9.750239,310.4
45.740678,9.750302,310.4
45.740695,9.750364,310.5
45.740712,9.750427,310.6
45.740733,9.750487,310.6
45.740754,9.750547,310.7
45.740774,9.75061,310.7
45.740794,9.750676,310.8
45.740812,9.750744,310.9
45.740828,9.750813,311.0
45.740847,9.750884,311.0
45.74087,9.750954,311.1
45.740893,9.75102,311.2
45.740914,9.751084,311.2
45.740934,9.751149,311.3
45.740955,9.751216,311.3
45.740977,9.751282,311.4
45.741002,9.751349,311.4
45.74103,9.751415,311.5
45.741059,9.751484,311.5
45.741082,9.751551,311.6
45.741106,9.751618,311.7
45.741133,9.751686,311.7
45.74116,9.751757,311.8
45.741187,9.751835,311.8
45.741213,9.751913,311.9
45.741241,9.751989,312.0
45.741268,9.752063,312.1
45.741296,9.75213,312.1
45.741326,9.752192,312.2
45.741355,9.752261,312.3
45.741388,9.752316,312.4
45.74142,9.75237,312.4
45.741451,9.752424,312.5
45.741478,9.752478,312.5
45.741503,9.752535,312.5
45.741535,9.752598,312.6
45.741569,9.752664,312.6
45.741609,9.752719,312.6
45.741654,9.752763,312.6
45.741702,9.752811,312.7
45.741751,9.752862,312.7
45.741799,9.752914,312.7
45.741848,9.752971,312.7
45.741897,9.753028,312.7
45.741949,9.753086,312.7
45.741997,9.753141,312.7
45.742037,9.753198,312.8
45.742069,9.753267,312.8
45.742096,9.753347,312.8
45.742124,9.753427,312.9
45.742148,9.753503,312.9
45.742169,9.753583,312.9
45.74219,9.753668,313.0
45.742209,9.753746,313.0
45.742227,9.75382,313.0
45.742243,9.753891,313.0
45.742259,9.753966,313.1
45.742276,9.754041,313.1
45.742297,9.754115,313.2
45.742328,9.754183,313.2
45.742357,9.754254,313.3
45.742381,9.754324,313.4
45.7424,9.754399,313.5
45.742414,9.754474,313.5
45.742431,9.754548,313.6
45.742446,9.754624,313.7
45.742463,9.754702,313.9
45.742482,9.754776,314.0
45.742507,9.754841,314.1
45.742532,9.75491,314.2
45.742551,9.754979,314.4
45.742569,9.755049,314.5
45.742592,9.755117,314.6
45.742614,9.755197,314.7
45.742635,9.75528,314.8
45.742654,9.75536,314.9
45.742678,9.755431,315.1
45.742701,9.755501,315.2
45.742724,9.755567,315.3
45.742747,9.755633,315.4
45.74277,9.755698,315.5
45.742796,9.755758,315.6
45.742825,9.755817,315.7
45.742853,9.755874,315.8
45.742882,9.755929,315.9
45.742907,9.755989,316.0
45.742931,9.756053,316.1
45.742956,9.756116,316.2
45.742988,9.756174,316.3
45.743019,9.756233,316.4
45.743048,9.75629,316.5
45.743082,9.756346,316.6
45.74312,9.756397,316.6
45.743157,9.756454,316.7
45.743196,9.756512,316.8
45.743237,9.756561,316.9
45.743278,9.756611,316.9
45.743319,9.756662,317.0
45.74336,9.756704,317.0
45.743404,9.756734,317.0
45.743454,9.756741,317.0
45.743513,9.756742,317.0
45.743576,9.756744,316.9
45.743638,9.756748,316.9
45.743698,9.756755,316.8
45.743753,9.756762,316.8
45.743804,9.756786,316.8
45.743854,9.756824,316.8
45.743907,9.756861,316.7
45.743956,9.756902,316.7
45.74401,9.756954,316.7
45.744054,9.757013,316.7
45.744089,9.757073,316.7
45.744122,9.757126,316.7
45.744157,9.757177,316.7
45.744194,9.757231,316.7
45.744235,9.757285,316.7
45.744275,9.757342,316.7
45.744312,9.757405,316.7
45.744346,9.757472,316.8
45.744384,9.757538,316.9
45.744418,9.757606,316.9
45.744449,9.757673,317.0
45.744482,9.757741,317.1
45.744516,9.757808,317.1
45.744552,9.75787,317.2
45.744588,9.757928,317.3
45.744619,9.757996,317.4
45.744631,9.75807,317.5
45.744643,9.758151,317.6
45.744662,9.75823,317.8
45.74468,9.758297,317.9
45.744701,9.758358,318.0
45.744719,9.75842,318.2
45.744736,9.758483,318.3
45.744755,9.758543,318.4
45.744769,9.758606,318.6
45.744787,9.758671,318.8
45.744804,9.75874,318.9
45.744822,9.758815,319.1
45.744841,9.758887,319.3
45.744862,9.758953,319.4
45.744887,9.759025,319.6
45.74491,9.759097,319.7
45.744929,9.759161,319.9
45.744947,9.759214,320.0
45.744962,9.759273,320.1
45.744957,9.759349,320.2
45.74495,9.759405,320.3
45.744941,9.759467,320.4
45.744938,9.75954,320.6
45.744934,9.759614,320.8
45.744928,9.759684,320.9
45.744922,9.759755,321.1
45.744919,9.759829,321.2
45.744926,9.759918,321.4
45.744936,9.760006,321.5
45.744944,9.760097,321.6
45.744951,9.760188,321.8
45.744955,9.760272,321.9
45.74495,9.760355,322.1
45.744948,9.760438,322.3
45.744947,9.760512,322.4
45.744954,9.76058,322.5
45.744965,9.76065,322.6
45.744983,9.760725,322.7
45.744999,9.7608,322.8
45.745016,9.760872,322.9
45.745042,9.760944,323.0
45.745066,9.761019,323.1
45.745101,9.761094,323.3
45.745135,9.76117,323.4
45.745166,9.761254,323.6
45.745194,9.761332,323.7
45.745217,9.761402,323.8
45.745236,9.761472,323.9
45.745251,9.761544,324.0
45.745268,9.761615,324.1
45.745293,9.76168,324.1
45.745321,9.76174,324.0
45.745348,9.761796,323.7
45.745369,9.761846,323.8
45.745389,9.761895,323.9
45.745415,9.761941,323.9
45.745433,9.761984,324.0
45.74545,9.762032,324.0
45.745484,9.762108,324.1
45.745498,9.762146,324.2
45.745533,9.762165,324.2
45.745575,9.762192,324.3
45.745652,9.762238,324.4
45.745696,9.762267,324.5
45.745744,9.762296,324.6
45.74579,9.762319,324.6
45.745836,9.762325,324.7
45.74588,9.762325,324.7
45.745924,9.762313,325.0
45.745968,9.762281,325.2
45.746012,9.76224,325.4
45.746054,9.762196,325.6
45.746096,9.762157,325.9
45.74614,9.762125,326.1
45.746181,9.762091,326.4
45.746219,9.762059,326.7
45.746259,9.762027,327.0
45.746292,9.762008,327.2
45.746328,9.761982,327.4
45.746364,9.761954,327.4
45.746395,9.761917,327.5
45.746427,9.761862,327.8
45.746436,9.761824,328.0
45.746461,9.761742,328.3
45.746485,9.76167,328.6
45.746515,9.761612,328.9
45.746542,9.761564,329.1
45.746569,9.761542,329.3
45.7467,9.761572,329.9
45.746784,9.761614,330.3
45.746837,9.761631,330.6
45.746892,9.761653,330.9
45.746947,9.761678,331.2
45.747,9.761704,331.6
45.747051,9.761736,331.9
45.747101,9.761767,332.2
45.747146,9.761803,332.4
45.747189,9.761839,332.7
45.747233,9.761868,333.0
45.747273,9.761899,333.2
45.747313,9.761935,333.4
45.747354,9.761969,333.7
45.747397,9.761995,333.9
45.747443,9.762013,334.1
45.747485,9.762021,334.4
45.747524,9.762013,334.6
45.747568,9.762005,334.8
45.747618,9.762002,335.1
45.747665,9.76199,335.3
45.747713,9.76198,335.5
45.74776,9.761966,335.7
45.747807,9.761953,336.0
45.747852,9.761943,336.2
45.747894,9.761937,336.4
45.747933,9.761929,336.5
45.747971,9.761908,336.7
45.748016,9.761876,336.9
45.748063,9.761843,337.1
45.748115,9.761807,337.3
45.748176,9.761768,337.7
45.748229,9.76172,338.0
45.748282,9.761674,338.4
45.748333,9.761629,338.8
45.748379,9.761581,339.2
45.748415,9.761525,339.6
45.748426,9.761453,339.9
45.748409,9.761387,340.2
45.748376,9.761346,340.4
45.748335,9.761316,340.6
45.74829,9.761292,340.8
45.748244,9.761279,341.0
45.748197,9.761298,341.3
45.748152,9.761375,341.6
45.748113,9.761437,341.9
45.748076,9.761496,342.3
45.748038,9.761544,342.7
45.747999,9.761581,343.1
45.747958,9.761607,343.4
45.747918,9.761621,343.8
45.747877,9.761625,344.2
45.747837,9.761618,344.5
45.747801,9.76161,344.9
45.747772,9.761581,345.2
45.747751,9.761544,345.5
45.747736,9.761508,345.8
45.747731,9.761494,345.9
45.747705,9.761435,346.4
45.747678,9.761382,346.8
45.747641,9.761335,347.2
45.747602,9.761308,347.6
45.747568,9.761276,347.9
45.747535,9.761254,348.2
45.747494,9.761221,348.6
45.747431,9.761169,349.3
45.747392,9.761145,349.7
45.747359,9.76112,350.0
45.74733,9.761093,350.3
45.747286,9.761062,350.7
45.747254,9.761045,351.0
45.74722,9.761026,351.4
45.747182,9.760994,351.8
45.747157,9.760964,352.1
45.747108,9.760916,352.6
45.747079,9.760889,353.0
45.747048,9.760857,353.4
45.747016,9.760831,353.8
45.746982,9.760793,354.4
45.746972,9.760773,354.6
45.74695,9.760739,355.0
45.746921,9.760699,355.0
45.746865,9.760647,355.5
45.746801,9.760598,356.3
45.746767,9.760578,356.7
45.746729,9.760547,357.2
45.746694,9.760522,357.6
45.746663,9.760495,358.0
45.746634,9.760467,358.4
45.746595,9.760444,358.8
45.746562,9.760419,359.2
45.746509,9.760373,359.9
45.746476,9.760351,360.0
45.746441,9.760327,360.2
45.746408,9.760296,360.3
45.74638,9.760259,360.4
45.746341,9.760228,360.7
45.7463,9.76021,361.0
45.746257,9.76019,361.5
45.746208,9.760147,362.0
45.74618,9.760105,362.3
45.746154,9.760059,362.7
45.746124,9.760016,363.1
45.746097,9.759966,363.5
45.746073,9.759917,363.9
45.746055,9.75987,364.3
45.746029,9.759814,364.7
45.746009,9.75974,365.2
45.746001,9.759686,365.6
45.746003,9.759628,365.9
45.746005,9.759565,366.3
45.746009,9.759504,366.7
45.746012,9.759446,367.0
45.746013,9.759388,367.4
45.746016,9.759292,367.9
45.746021,9.759234,368.3
45.74603,9.759172,368.7
45.746038,9.759114,369.1
45.746048,9.75905,369.5
45.746053,9.758994,369.9
45.746059,9.758937,370.3
45.746072,9.758894,370.6
45.746096,9.758851,371.0
45.746122,9.758813,371.3
45.746158,9.75879,371.7
45.746194,9.758781,372.0
45.746226,9.758778,372.3
45.746276,9.758765,372.8
45.746311,9.758751,373.1
45.746378,9.758721,373.8
45.74642,9.758696,374.2
45.746453,9.758677,374.6
45.746481,9.75866,374.9
45.746516,9.758636,375.2
45.746543,9.758617,375.5
45.746579,9.758612,375.9
45.746603,9.758584,376.2
45.74663,9.758572,376.4
45.74667,9.75856,376.8
45.746703,9.758536,377.1
45.746736,9.758523,377.4
45.746766,9.758514,377.7
45.746794,9.758502,377.9
45.746841,9.758474,378.3
45.746872,9.758468,378.5
45.746916,9.758457,378.8
45.746957,9.758439,379.1
45.746999,9.758418,379.3
45.747046,9.758414,379.6
45.747108,9.758403,380.0
45.747152,9.758387,380.2
45.747198,9.758369,380.5
45.747237,9.758355,380.7
45.747278,9.758349,380.9
45.747309,9.758351,381.0
45.747354,9.758356,381.2
45.747397,9.758369,381.4
45.747451,9.758373,381.7
45.747489,9.758393,381.9
45.747522,9.75841,382.2
45.747552,9.758416,382.3
45.747579,9.758418,382.5
45.747616,9.758431,382.7
45.747656,9.75845,383.0
45.747696,9.758463,383.3
45.747747,9.758474,383.5
45.747782,9.758492,383.7
45.747828,9.758525,383.9
45.747874,9.758562,384.1
45.747923,9.7586,384.3
45.748004,9.758689,384.7
45.748072,9.758819,385.0
45.748114,9.758889,385.3
45.748148,9.758954,385.5
45.748199,9.759019,385.8
45.748234,9.759063,386.0
45.74826,9.759089,386.1
45.748326,9.759104,386.4
45.748381,9.759106,386.7
45.748433,9.759105,386.9
45.748486,9.759107,387.2
45.748539,9.759105,387.4
45.748591,9.7591,387.6
45.748635,9.759095,387.8
45.748682,9.7591,388.0
45.748731,9.7591,388.2
45.748779,9.759097,388.4
45.748826,9.759097,388.7
45.748873,9.759098,388.9
45.748919,9.759101,389.1
45.748966,9.759107,389.4
45.749017,9.759118,389.6
45.74907,9.759129,389.9
45.749121,9.759148,389.9
45.749173,9.759174,390.0
45.74922,9.759206,390.1
45.749262,9.759241,390.4
45.7493,9.759281,390.6
45.749338,9.759322,390.9
45.749372,9.759363,391.1
45.749405,9.759406,391.4
45.749439,9.759452,391.6
45.749474,9.759496,391.9
45.749511,9.759535,392.1
45.749549,9.759573,392.4
45.74959,9.759609,392.7
45.749632,9.759638,392.9
45.749677,9.75967,393.1
45.749719,9.759703,393.4
45.749762,9.759737,393.6
45.749809,9.759764,393.9
45.749859,9.759793,394.2
45.749906,9.75982,394.4
45.749951,9.759846,394.7
45.749994,9.759872,394.9
45.750035,9.759905,395.1
45.750081,9.759934,395.4
45.750126,9.75996,395.6
45.75017,9.75999,395.9
45.750215,9.76002,396.1
45.75026,9.76005,396.4
45.750304,9.760078,396.6
45.750353,9.760103,396.9
45.750401,9.760127,397.1
45.75045,9.760155,397.4
45.750496,9.760181,397.6
45.750543,9.760208,397.9
45.75059,9.760232,398.1
45.750637,9.760259,398.4
45.750683,9.76029,398.6
45.750731,9.760317,398.9
45.75078,9.76035,399.1
45.750828,9.760379,399.3
45.750871,9.760411,399.6
45.750913,9.760444,399.8
45.750955,9.760475,400.0
45.750998,9.760507,400.2
45.751043,9.760532,400.4
45.751094,9.760552,400.7
45.751144,9.760564,400.9
45.751193,9.76057,401.1
45.751246,9.760568,401.4
45.751301,9.760555,401.6
45.751351,9.760543,401.9
45.751403,9.760523,402.1
45.751456,9.760499,402.4
45.751506,9.760473,402.7
45.751559,9.760455,403.0
45.751609,9.760437,403.3
45.751651,9.760429,403.5
45.75169,9.760418,403.8
45.751736,9.760404,404.0
45.751779,9.760399,404.3
45.751821,9.76039,404.5
45.751871,9.760381,404.8
45.75192,9.760376,405.1
45.751966,9.760372,405.4
45.752014,9.760365,405.8
45.75206,9.760356,406.1
45.752105,9.76034,406.3
45.752149,9.760331,406.6
45.752194,9.760324,406.9
45.752242,9.760319,407.1
45.752289,9.760316,407.4
45.75234,9.760319,407.7
45.752392,9.760316,408.0
45.752441,9.760303,408.2
45.752489,9.760277,408.5
45.752537,9.760248,408.8
45.752585,9.760212,409.1
45.75263,9.760178,409.4
45.752672,9.76014,409.6
45.752717,9.760112,409.9
45.752765,9.760089,410.2
45.752813,9.760074,410.5
45.75286,9.760058,410.7
45.752907,9.760044,411.0
45.752955,9.760027,411.4
45.753002,9.760006,411.7
45.753046,9.759979,412.0
45.753085,9.759947,412.3
45.753118,9.759907,412.5
45.753152,9.759866,412.8
45.753185,9.759821,413.1
45.75322,9.759776,413.4
45.753258,9.759738,413.7
45.753296,9.7597,414.0
45.753335,9.759666,414.3
45.753375,9.759634,414.6
45.753413,9.759609,414.8
45.753453,9.759582,415.1
45.753497,9.759556,415.4
45.75354,9.759528,415.8
45.75358,9.759503,416.1
45.753615,9.759478,416.3
45.75363,9.759467,416.4
45.753641,9.759463,416.5
45.753726,9.75944,417.1
45.753782,9.759429,417.6
45.753825,9.759416,417.9
45.75389,9.759417,418.5
45.753945,9.759405,418.9
45.753988,9.759395,419.3
45.754033,9.759388,419.7
45.754072,9.759368,420.1
45.754114,9.759351,420.4
45.754157,9.75932,420.8
45.754194,9.759285,421.2
45.754231,9.759237,421.6
45.754259,9.759196,421.9
45.7543,9.759143,422.3
45.754333,9.759094,422.6
45.75437,9.759044,423.0
45.754399,9.759001,423.3
45.754449,9.758941,423.8
45.754477,9.758901,424.1
45.754512,9.758859,424.4
45.754543,9.758811,424.7
45.754563,9.758784,424.9
45.754617,9.758719,425.3
45.754639,9.758672,425.6
45.754664,9.758618,425.9
45.754688,9.75857,426.1
45.75471,9.758523,426.4
45.754727,9.758485,426.6
45.754765,9.758387,427.1
45.754814,9.758272,427.7
45.754847,9.758204,428.1
45.754885,9.758146,428.4
45.754915,9.758097,428.8
45.754945,9.758039,429.1
45.754983,9.757984,429.6
45.755007,9.757938,429.9
45.755029,9.757888,430.2
45.755059,9.757812,430.7
45.755077,9.757752,431.1
45.755096,9.757703,431.4
45.755118,9.757653,431.7
45.755137,9.757602,432.1
45.75516,9.757547,432.4
45.755185,9.757493,432.8
45.755218,9.757432,433.2
45.755253,9.757379,433.6
45.75529,9.757347,433.6
45.755327,9.757312,433.8
45.75537,9.757297,434.1
45.755411,9.757284,434.4
45.755457,9.757275,434.7
45.755499,9.757265,435.0
45.755558,9.757258,435.4
45.75562,9.757253,435.8
45.755667,9.757248,436.1
45.755716,9.75724,436.5
45.755759,9.757236,436.7
45.7558,9.757222,437.0
45.755845,9.75721,437.4
45.755887,9.7572,437.7
45.755937,9.757174,438.0
45.755977,9.757151,438.3
45.756027,9.757129,438.7
45.756075,9.757099,439.1
45.756134,9.757044,439.6
45.756174,9.756999,440.0
45.756205,9.756965,440.2
45.756243,9.756923,440.6
45.756298,9.756871,441.1
45.75633,9.756838,441.4
45.756371,9.756802,441.7
45.7564,9.756767,442.0
45.75643,9.756722,442.4
45.756461,9.756669,442.7
45.756479,9.756628,443.0
45.756502,9.756588,443.3
45.756531,9.756526,443.6
45.756561,9.756449,444.1
45.756584,9.75639,444.4
45.756599,9.756349,444.7
45.756624,9.756285,445.0
45.756636,9.756233,445.3
45.756657,9.756177,445.6
45.756683,9.756121,446.0
45.756731,9.75604,446.5
45.756763,9.75599,446.9
45.756796,9.755931,447.2
45.756826,9.75588,447.6
45.756862,9.755833,448.0
45.756888,9.755785,448.3
45.756912,9.755754,448.5
45.75695,9.755708,448.9
45.75699,9.75566,449.4
45.757022,9.75562,449.7
45.757068,9.755564,450.2
45.757101,9.755509,450.7
45.757132,9.755477,451.0
45.75717,9.755447,451.3
45.757209,9.755409,451.7
45.757237,9.75538,452.0
45.757273,9.755341,452.4
45.757312,9.755293,452.8
45.757343,9.755256,453.1
45.757378,9.755213,453.4
45.757412,9.755172,453.5
45.757445,9.755137,453.6
45.757501,9.755077,453.9
45.757541,9.755044,454.3
45.757575,9.755006,454.6
45.757628,9.754937,455.1
45.757667,9.754891,455.6
45.757709,9.754845,456.0
45.757752,9.754802,456.4
45.757776,9.754776,456.6
45.757822,9.754702,457.2
45.757849,9.754663,457.5
45.757885,9.754617,457.9
45.757915,9.754575,458.3
45.757942,9.754526,458.7
45.757961,9.754472,459.1
45.757955,9.754411,459.5
45.757936,9.754368,459.8
45.757911,9.754343,460.0
45.757848,9.754353,460.3
45.757811,9.754408,460.5
45.757763,9.754488,460.8
45.757711,9.754555,461.1
45.757672,9.754602,461.3
45.757634,9.754637,461.5
45.757583,9.7547,461.9
45.757536,9.754725,462.2
45.757484,9.75477,462.6
45.757447,9.754812,463.0
45.75741,9.754852,463.3
45.757373,9.754886,463.7
45.75734,9.754895,463.9
45.757301,9.754846,464.2
45.757301,9.754778,464.3
45.757338,9.754718,464.5
45.757399,9.754672,464.6
45.757471,9.754663,464.8
45.757533,9.754627,465.0
45.757577,9.754576,465.3
45.757619,9.754523,465.5
45.757654,9.754473,465.6
45.757692,9.754428,465.8
45.75773,9.754382,466.1
45.757765,9.754333,466.3
45.7578,9.754282,466.5
45.757832,9.754227,466.8
45.757862,9.754172,467.0
45.757891,9.75412,467.3
45.757915,9.754069,467.5
45.757938,9.754017,467.7
45.757962,9.753965,468.0
45.757986,9.753919,468.2
45.758009,9.75387,468.5
45.758035,9.753818,468.8
45.758065,9.75377,469.0
45.758091,9.753724,469.3
45.758122,9.753671,469.7
45.758142,9.753638,469.9
45.758195,9.753525,470.6
45.758224,9.753468,471.0
45.758254,9.753414,471.3
45.758284,9.753358,471.6
45.758316,9.753303,472.0
45.758348,9.75325,472.3
45.758383,9.753199,472.7
45.758417,9.753148,473.0
45.75845,9.753094,473.3
45.758482,9.753042,473.6
45.758515,9.752985,474.0
45.75855,9.752929,474.3
45.758584,9.752869,474.7
45.758618,9.752809,475.1
45.758654,9.75275,475.5
45.758689,9.752694,476.0
45.758716,9.752639,476.4
45.758733,9.75258,476.8
45.758732,9.752521,477.1
45.758713,9.752476,477.1
45.758676,9.752463,477.1
45.758631,9.752488,477.2
45.758589,9.752557,477.2
45.75856,9.752665,477.4
45.75853,9.752765,477.6
45.758501,9.752855,477.8
45.758473,9.752937,478.1
45.758445,9.753011,478.3
45.758417,9.753078,478.6
45.758378,9.753123,478.8
45.758338,9.753131,478.9
45.758305,9.753101,479.0
45.758295,9.753041,479.0
45.758325,9.752974,479.1
45.758379,9.752901,479.2
45.758428,9.752829,479.3
45.758463,9.752759,479.4
45.758492,9.752687,479.5
45.758519,9.752618,479.7
45.758543,9.752558,480.0
45.75857,9.752507,480.2
45.758598,9.752458,480.5
45.758635,9.752418,480.8
45.758674,9.752392,481.0
45.758715,9.752379,481.2
45.758753,9.752381,478.5
45.758781,9.752373,479.1
45.758812,9.752379,479.8
45.758868,9.75238,481.0
45.758948,9.752409,482.3
45.759012,9.752424,482.8
45.759055,9.752429,483.1
45.7591,9.752418,483.5
45.759145,9.752387,483.9
45.75919,9.752363,484.2
45.759239,9.752345,484.5
45.759283,9.752322,484.8
45.759324,9.75229,485.2
45.759366,9.752258,485.5
45.759396,9.752239,485.7
45.759448,9.752209,486.0
45.759503,9.752176,486.4
45.759551,9.752146,486.7
45.759591,9.752114,486.9
45.75963,9.752077,487.2
45.759652,9.752063,487.3
